Timestamp,Line,Status,Reason,Delay Time (Minutes),Route (Stops)
2025-03-04 11:46:25,169,Good Service,No Delay,N/A,
2025-03-04 11:46:25,17,Special Service,"GRAY'S INN ROAD WC1: Road closed southbound between Clerkenwell Road and Holborn until Wednesday 05 March 17:00, due to Camden Council roadworks. ROUTES 17 and 46 towards London Bridge and St Bartholomew's Hospital diverted via Farringdon Road, Theobald's Road and High Holborn. STOPS NOT SERVED: Acton Street (HA), Heathcote Street (HB), Coley Street (HC), Clerkenwell Road / Rosebery Avenue (CD), High Holborn / Chancery Lane Station (C).",N/A,
2025-03-04 11:46:25,17,Special Service,"GRAY'S INN ROAD, WC1X: From 08:00 Monday 3 March until 18:00 Wednesday 5 March, ROUTES 17 46 towards Archway Station and Paddington Station are on diversion via Roseberry Avenue, Farringdon Road, King's Cross Road and Acton Street due to Thames Water works at Gray's Inn Road. Bus stops 'Coley Street' (HD), 'Heathcote Street' (HE) and 'Acton Street' (HF) will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,17,Special Service,"Cannon Street, EC4: ROUTE 17 is on diversion in both directions on the 23 March 0700-1500, due to Cannon Street being closed to facilitate an event. Towards Archway buses will miss stop Cannon Street Station. Towards London Bridge Station buses will miss stops from Fleet Street / City Thameslink to Cannon Street Station.",N/A,
2025-03-04 11:46:25,170,Special Service,"TIBBETS CORNER, SW15: Routes 170 670 are on diversion northbound towards Minstead Gardens due to Thames Water works. Buses are diverted via A3 Kingston Road and Roehampton Lane, missing the stops from Tibbet's Ride to Medfield Street.",N/A,
2025-03-04 11:46:25,171,Good Service,No Delay,N/A,
2025-03-04 11:46:25,172,Good Service,No Delay,N/A,
2025-03-04 11:46:25,173,Good Service,No Delay,N/A,
2025-03-04 11:46:25,174,Good Service,No Delay,N/A,
2025-03-04 11:46:25,175,Good Service,No Delay,N/A,
2025-03-04 11:46:25,176,Special Service,"WESTMINSTER AREA: Route 176 is on diversion between approximately 11:00 and 16:00 on Tuesday 04 March due to a demonstration. Buses are starting and terminating at Aldwych, with no service between Strand and Tottenham Court Road.",N/A,
2025-03-04 11:46:25,177,Special Service,"JOHN WILSON STREET, Woolwich: Routes 177 180 472 and N1 are on diversion towards Thamesmead, Erith and Abbey Wood between 21:00 and 23:59 on Tuesday 04 March due to roadworks. Buses are diverted via Woolwich High Street, and Beresford Street, missing stops John Wilson Street / Powis Street (Y), Thomas Street / Greens End (T) and Woolwich Arsenal Station (N).",N/A,
2025-03-04 11:46:25,177,Special Service,"GREENWICH HIGH ROAD SE10: Road blocked southbound. ROUTE 177 towards Peckham diverted via Greenwich South Street and Blackheath Road. STOPS NOT SERVED: Greenwich Station (P), Miller House (X), Greenwich High Road / Blackheath Road (W).",N/A,
2025-03-04 11:46:25,177,Special Service,"GREENWICH HIGH ROAD SE10: Road closed eastbound due to Thames Water works until 18:00 Friday 7 March. ROUTE 177 towards Thamesmead diverted via Blackheath Road and Greenwich South Street. STOPS NOT SERVED: Greenwich High Road / Blackheath Road (V), Miller House (U), Greenwich Station (N).",N/A,
2025-03-04 11:46:25,178,Special Service,"TUDWAY ROAD, Kidbrooke: Route 178 is on diversion in both directions from 23:59 on Monday 11 November until 17:00 Sunday 6 April due to ongoing building works. Buses are diverted via Park Terrace and Plowden Road, missing stops Gerrard Way (W) and Kidbrooke Park Road towards Woolwich and stop Gerrard Way (W) towards Lewisham.",N/A,
2025-03-04 11:46:25,179,Good Service,No Delay,N/A,
2025-03-04 11:46:25,18,Good Service,No Delay,N/A,
2025-03-04 11:46:25,180,Special Service,"JOHN WILSON STREET, Woolwich: Routes 177 180 472 and N1 are on diversion towards Thamesmead, Erith and Abbey Wood between 21:00 and 23:59 on Tuesday 04 March due to roadworks. Buses are diverted via Woolwich High Street, and Beresford Street, missing stops John Wilson Street / Powis Street (Y), Thomas Street / Greens End (T) and Woolwich Arsenal Station (N).",N/A,
2025-03-04 11:46:25,180,Special Service,"FRASER ROAD, DA8: From 08:00 on Monday 03 March until 17:00 on Saturday 15 March, ROUTE 180 is cutting short of its normal route, starting and finishing at Erith Town Centre due to water works taking place on Fraser Road. Bus stops from 'Fraser Road / Bexley Road' to 'Erith Quarry / Fraser Road' will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,181,Special Service,GROVE PARK BUS STATION is closed for development works until 22:00 Sunday 06 April. ROUTE 181 is terminating at Old Bromley Road and cannot serve stops from Rangefield Road (DM & DZ) to Grove Park Bus Station in either direction. Use ROUTE 136 to complete your journey to Grove Park or take ROUTE 136 from any stop on Downham Way and change at stop Bromley Road / Downham Way (DK) for ROUTE 181 towards Lewisham.,N/A,
2025-03-04 11:46:25,181,Special Service,"LEWISHAM HIGH STREET: ROUTES 75, 181, 185, 199/N199, 208, 225, 284, 484, P4 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop T). Use stop O on Molesworth Street.",N/A,
2025-03-04 11:46:25,182,Special Service,ROUTES 83 92 182 223 483 N83 are on long term diversion due to major carriageway works on Wembley High Road. Only stops listed are served until 18:00 Monday 19 May.,N/A,
2025-03-04 11:46:25,183,Special Service,"WEST HENDON BROADWAY, NW9: From 08:00 on Sunday 24 November until 17:00 Saturday 31 May 2025, ROUTES 83 183 653 683 N5 N83 and SL10 heading towards Kingsbury and ROUTES 32 142 632 and N32 heading towards Colindale are on diversion via Perryfield Way due to Highway Improvement works taking place at West Hendon Broadway. Bus stop 'West Hendon Broadway' (HL) will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,184,Special Service,"HAMPDEN WAY, N14; From 07:00 Monday 06 January until 16:00 Saturday 12 April 2025, route 184 is on diversion via Brunswick Park Road due to resurfacing works. Buses towards Turnpike Lane Station will miss stops from Hampden Square to Betstyle Circus. Buses towards Barnet will miss stops from Betstyle Road to Osidge Library. Use stops on Church Hill Road or on Bowes Road.",N/A,
2025-03-04 11:46:25,185,Special Service,"LEWISHAM HIGH STREET: ROUTES 75, 181, 185, 199/N199, 208, 225, 284, 484, P4 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop T). Use stop O on Molesworth Street.",N/A,
2025-03-04 11:46:25,185,Special Service,"LEWISHAM HIGH STREET SE13: Road closed northbound at Ladywell Road due to emergency Thames Water works. ROUTES 47, 54, 75, 185, 199, 208, 484, N199 and P4 towards Shoreditch, Lewisham, Canada Water, Trafalgar Square and Woolwich diverted via Ladywell Road, Brockley Road, Lewisham Way and Loampit Vale. STOPS NOT SERVED: Ladywell Station (HA),  Wearside Road (HB), Lewisham Fire Station (HK & HL), Molesworth Street / Riverdale House (O), Lewisham Station (G).",N/A,
2025-03-04 11:46:25,186,Good Service,No Delay,N/A,
2025-03-04 11:46:25,187,Special Service,"WESTERN ROAD, NW10: ROUTE 187 is on diversion towards Finchley Road via Park Royal Road due to carriageway works taking place on Western Road. Bus stops 'Abbey Road' (H) and 'Park Royal Asda / Western Road' (K) will be missed.",N/A,
2025-03-04 11:46:25,188,Good Service,No Delay,N/A,
2025-03-04 11:46:25,189,Good Service,No Delay,N/A,
2025-03-04 11:46:25,19,Good Service,No Delay,N/A,
2025-03-04 11:46:25,190,Good Service,No Delay,N/A,
2025-03-04 11:46:25,191,Special Service,"BOUNCES ROAD, ENFIELD, E6: From today 28 February 2025 until 13 March 2025 at 17:00 ROUTES W8 and 191 are on diversion towards Picketts Lock Centre and Brimsdown Station via Hertford Road and Nightingale Road due to emergency sewer works taking place at Bounces Road. Bus stops from 'St Edmunds Catholic Primary School' to 'Montagu Road' will be missed. Towards Chase Farm Hospital and Edmonton Green Bus Station, bus stops from 'Warley Road' to 'St Edmunds Catholic Primary School' (LY) will be missed.",N/A,
2025-03-04 11:46:25,191,Special Service,"CHASE SIDE, EN2: Until Thursday 6 March at 17:00, ROUTE 191, towards Brimsdown, is on diversion via London Road, Silver Street, Baker Street and Parsonage Lane due to Thames Water works. Stops from 'Enfield Town/Cecil Road' (X) to 'Parsonage Lane' (W) are not being served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,191,Special Service,"CHASE SIDE, EN2: Until Thursday 6 March at 17:00, ROUTE 191, towards Edmonton Green, is on diversion via Parsonage Lane, Baker Street and Silver Street due to Thames Water works. Stops from 'Parsonage Lane' (V) to 'Enfield Town/Church Street' (E) are not being served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,192,Special Service,"EATON ROAD, EN1: From 08:00 on Monday 24 February until 16:00 on Friday 11 April, ROUTE 192 is on diversion in both directions via Lincoln Road, Great Cambridge Road and Southbury Road due to emergency works taking place on Eaton Road. Towards Enfield, the 'Hail and Ride' section along Lincoln Road as well as bus stops from 'Fotheringham Road' to 'Southbury Road' will not be served. Towards Tottenham Hale, bus stops from 'Southbury Road' to 'Lincoln Road' will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,192,Special Service,"LINCOLN ROAD: Route 192 is on diversion between Park Avenue and Enfield Town Station in both directions via Trinity Avenue, Great Cambridge Road and Southbury Road due to roadworks. Buses towards Enfield are missing stops from Fotheringham Road to Southbury Road. Buses towards Tottenham Hale are missing stops from Southbury Road to Lincoln Road. The Hail and Ride section on First Avenue, St Marks Road, Main Avenue, Roman Way and Lincoln Road are not served in both directions.",N/A,
2025-03-04 11:46:25,192,Special Service,"LINCOLN ROAD, EN1: Until 17:00 Wednesday 5 March, ROUTE 192 is on diversion in both directions via Main Avenue, Lincoln Road, Great Cambridge Road and Southbury Road due to UKPN works. The 'Hail & Ride' sections on Roman Way and Lincoln Road will not be served in both directions. Towards Enfield Town, bus stops 'Fotheringham Road', 'Seaford Road' and 'Southbury Road' will not be served. Towards Tottenham Hale, bus stops 'Southbury Road', 'Fotheringham Road' and 'Lincoln Road' will not be served. Please allow additional time for your journey.",N/A,
2025-03-04 11:46:25,193,Good Service,No Delay,N/A,
2025-03-04 11:46:25,194,Good Service,No Delay,N/A,
2025-03-04 11:46:25,195,Special Service,"UXBRIDGE ROAD, Hanwell: Route 195 is curtailed until 17:00 on Wednesday 05 March due to emergency Cadent Gas works. Buses are starting and terminating at Hanwell Broadway with no service to or from Brentford.",N/A,
2025-03-04 11:46:25,196,Good Service,No Delay,N/A,
2025-03-04 11:46:25,197,Good Service,No Delay,N/A,
2025-03-04 11:46:25,198,Good Service,No Delay,N/A,
2025-03-04 11:46:25,199,Special Service,"LEWISHAM HIGH STREET: ROUTES 75, 181, 185, 199/N199, 208, 225, 284, 484, P4 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop T). Use stop O on Molesworth Street.",N/A,
2025-03-04 11:46:25,199,Special Service,"LEWISHAM HIGH STREET SE13: Road closed northbound at Ladywell Road due to emergency Thames Water works. ROUTES 47, 54, 75, 185, 199, 208, 484, N199 and P4 towards Shoreditch, Lewisham, Canada Water, Trafalgar Square and Woolwich diverted via Ladywell Road, Brockley Road, Lewisham Way and Loampit Vale. STOPS NOT SERVED: Ladywell Station (HA),  Wearside Road (HB), Lewisham Fire Station (HK & HL), Molesworth Street / Riverdale House (O), Lewisham Station (G).",N/A,
2025-03-04 11:46:25,2,Good Service,No Delay,N/A,
2025-03-04 11:46:25,20,Good Service,No Delay,N/A,
2025-03-04 11:46:25,200,Good Service,No Delay,N/A,
2025-03-04 11:46:25,201,Special Service,STREATHAM HIGH ROAD: Routes 57 201 and 333 are on diversion due to roadworks. Buses are not serving the stop Streatham/St Leonards Church (Stop SL).,N/A,
2025-03-04 11:46:25,202,Good Service,No Delay,N/A,
2025-03-04 11:46:25,203,Good Service,No Delay,N/A,
2025-03-04 11:46:25,204,Good Service,No Delay,N/A,
2025-03-04 11:46:25,205,Special Service,"PENTONVILLE ROAD, N1: From 08:00 on Saturday 1 February until 18:00 on Thursday 3 March, ROUTES 30 73 205 214 476 N73 and N205 towards Kings Cross, are on diversion via Penton Rise, Kings Cross Road and Swinton Street due to works taking place on Pentonville Road. Bus stops 'Penton Rise' (PM) and 'Kings Cross / Caledonian Road' (X) will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,206,Good Service,No Delay,N/A,
2025-03-04 11:46:25,207,Special Service,"UXBRIDGE ROAD, Hanwell: Route 207 is curtailed until 17:00 on Wednesday 05 March due to emergency Cadent Gas works. Buses are starting and terminating at Ealing Hospital with no service to or from Southall.",N/A,
2025-03-04 11:46:25,208,Special Service,"LEWISHAM HIGH STREET: ROUTES 75, 181, 185, 199/N199, 208, 225, 284, 484, P4 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop T). Use stop O on Molesworth Street.",N/A,
2025-03-04 11:46:25,208,Special Service,"LEWISHAM HIGH STREET SE13: Road closed northbound at Ladywell Road due to emergency Thames Water works. ROUTES 47, 54, 75, 185, 199, 208, 484, N199 and P4 towards Shoreditch, Lewisham, Canada Water, Trafalgar Square and Woolwich diverted via Ladywell Road, Brockley Road, Lewisham Way and Loampit Vale. STOPS NOT SERVED: Ladywell Station (HA),  Wearside Road (HB), Lewisham Fire Station (HK & HL), Molesworth Street / Riverdale House (O), Lewisham Station (G).",N/A,
2025-03-04 11:46:25,209,Special Service,"MORTLAKE BUS STATION, SW14: From 08:00 Monday 13 January until Friday 21 March 18:00, ROUTES 209 378 towards Mortlake Bus Station are disrupted and cutting short of the normal service route, finishing at 'White Hart Lane' (V) and starting the return journey towards Lonsdale Road or Putney Bridge at 'Avondale Road' (S) located on Mortlake High Street. Buses will not serve stops 'Avondale Road' (X) or 'Mortlake Bus Station' (P / R) in either direction due to bus station maintenance works taking place.",N/A,
2025-03-04 11:46:25,21,Special Service,"KING WILLIAM STREET, City of London: Routes 21 43 and 141 are on diversion southbound only until December 2025 due to major roadworks. Buses are diverted via South Place, Eldon Street, Blomfield Street, London Wall, Bishopsgate and Gracechurch Street, missing stops from Moorgate Station (L) to King William Street / Monument Station (G).",N/A,
2025-03-04 11:46:25,21,Special Service,"LEWISHAM HIGH STREET: ROUTES 21, 129, 380, 436 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop U) and Lewisham Clock Tower (stop R). Use the Molesworth Street (stop I).",N/A,
2025-03-04 11:46:25,210,Special Service,"HIGHFIELD AVENUE: From 08:00 - 17:00 daily, on weekdays only until Thursday 06 March, route 210 towards Finsbury Park is on diversion from Brentfield Gardens to Golders Green, North End Road via Hendon Way, The Vale and Rodborough Road due to resurfacing works. Buses are not serving the stops Brent Cross Station, The Drive, Woodstock Avenue, Hoop Lane and Finchley Road.",N/A,
2025-03-04 11:46:25,210,Special Service,"HIGHFIELD AVENUE: From 08:00 - 17:00 daily, on weekdays only until Thursday 06 March, route 210 towards Brent Cross is on diversion from Golders Green Road/Finchley Road to Brent Cross Shopping Centre via Hodford Road, The Vale and Hendon Way due to resurfacing works. Buses are not serving the stops Hoop Lane, Woodstock Avenue, Limes Avenue, The Drive and Brent Cross Station.",N/A,
2025-03-04 11:46:25,211,Good Service,No Delay,N/A,
2025-03-04 11:46:25,212,Good Service,No Delay,N/A,
2025-03-04 11:46:25,213,Good Service,No Delay,N/A,
2025-03-04 11:46:25,214,Special Service,"PENTONVILLE ROAD, N1: From 08:00 on Saturday 1 February until 18:00 on Thursday 3 March, ROUTES 30 73 205 214 476 N73 and N205 towards Kings Cross, are on diversion via Penton Rise, Kings Cross Road and Swinton Street due to works taking place on Pentonville Road. Bus stops 'Penton Rise' (PM) and 'Kings Cross / Caledonian Road' (X) will not be served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,214,Special Service,"HIGHGATE WEST HILL, N6: Route 214 is on diversion towards Finsbury Square until 18:00 on Monday 10 March due to Cadent Gas works. Buses are diverted via Highgate High Street, Highgate Hill, Magdala Avenue, Dartmouth Park Hill, Chester Road, Swains Lane and St Albans Road, missing the stops from St Michael's Church 'V' to Parliament Hill Fields 'GK'.",N/A,
2025-03-04 11:46:25,215,Good Service,No Delay,N/A,
2025-03-04 11:46:25,216,Special Service,"PERCY ROAD, HAMPTON: Route 216 is on diversion towards Staines Bus Station due to works. Buses will not be serving stops from 'Hampton & Richmond Borough FC (J)' to 'Harfield Road.",N/A,
2025-03-04 11:46:25,217,Good Service,No Delay,N/A,
2025-03-04 11:46:25,218,Good Service,No Delay,N/A,
2025-03-04 11:46:25,219,Good Service,No Delay,N/A,
2025-03-04 11:46:25,22,Special Service,"CONDUIT STREET, W1S: Routes 22 N22 are on diversion in both directions from 08:00 on Tuesday 04 March until 17:00 on Friday 07 March due to resurfacing works. Buses are diverted via Piccadilly and Regent Street, missing the stops from Green Park Station to Conduit Street / Savile Row towards Oxford Circus, and from Savile Row to Berkeley Street towards Putney and Fulwell.",N/A,
2025-03-04 11:46:25,220,Good Service,No Delay,N/A,
2025-03-04 11:46:25,221,Good Service,No Delay,N/A,
2025-03-04 11:46:25,222,Special Service,"CHERRY LANE ROUNDABOUT, HAYES: Route 222 is on diversion one way southbound towards Hounslow Bus Station via Harmondsworth Road and Holloway Lane due to traffic lights out. Buses will not serve stop 'Maxwell Road'. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,223,Special Service,"HARROW VIEW, HA1; From 08:00 Monday 17 June until 18:00 Monday 28 April 2025, Routes 223 and H14 towards Harrow View and Hatch End are diverted via Greenhill Way, Pinner Road,  Canterbury Road, Station Road, Parkside Way and Headstone Gardens due to gas works. Stops Hindes Road, Cunningham Park and Headstone Drive are not served.",N/A,
2025-03-04 11:46:25,223,Special Service,ROUTES 83 92 182 223 483 N83 are on long term diversion due to major carriageway works on Wembley High Road. Only stops listed are served until 18:00 Monday 19 May.,N/A,
2025-03-04 11:46:25,224,Special Service,"TWYFORD ABBEY ROAD, NW10: From 08:00 Monday 17 February until 18:00 Sunday 23 March, ROUTE 224 heading towards Mitchell Lane is on diversion via Whitby Avenue and Rainsford Road due to Thames Water works taking place on Twyford Abbey Road. Bus Stop 'Rainsford Road' will be missed during these times.",N/A,
2025-03-04 11:46:25,224,Special Service,"WESTERN ROAD, NW10: ROUTE 224 is on diversion in both directions via Coronation Road due to carriageway works taking place on Western Road. Bus stops between 'Abbey Road' (H) and 'Park Royal Asda' (G) will be missed.",N/A,
2025-03-04 11:46:25,225,Special Service,"LEWISHAM HIGH STREET: ROUTES 75, 181, 185, 199/N199, 208, 225, 284, 484, P4 are diverted northbound due to works. Buses are not serving stops Lewisham Centre (stop T). Use stop O on Molesworth Street.",N/A,
2025-03-04 11:46:25,226,Good Service,No Delay,N/A,
2025-03-04 11:46:25,227,Good Service,No Delay,N/A,
2025-03-04 11:46:25,228,Special Service,"SOUTH AFRICA ROAD, W12: From 07:00 Sunday 02 March until 19:00 Sunday 27 April, ROUTE 228 is on diversion towards Maida Hill via Uxbridge Road, Southern Interchange and Ariel Way due to carriageway works. Bus Stops between 'Ellerslie Road' (LT) and 'White City Station' (WA) will be missed. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,228,Special Service,"SOUTH AFRICA ROAD, W12: From 07:00 Sunday 02 March until 19:00 Sunday 27 April, ROUTE 228 is on diversion towards Central Middlesex Hospital via Ariel Way, Southern Interchange, Shepherds Bush Green and Uxbridge Road due to carriageway works. Bus Stops between 'White City Station' (WE) and 'Ellerslie Road' (LS) will be missed. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,229,Good Service,No Delay,N/A,
2025-03-04 11:46:25,23,Special Service,WESTMINSTER AREA: Route 23 is curtailed; starting and terminating at Piccadilly Circus between approximately 11:00 and 16:00 on Tuesday 04 March due to a demonstration. No service between Trafalgar Square and Aldwych.,N/A,
2025-03-04 11:46:25,230,Good Service,No Delay,N/A,
2025-03-04 11:46:25,231,Good Service,No Delay,N/A,
2025-03-04 11:46:25,232,Good Service,No Delay,N/A,
2025-03-04 11:46:25,233,Good Service,No Delay,N/A,
2025-03-04 11:46:25,234,Good Service,No Delay,N/A,
2025-03-04 11:46:25,235,Special Service,"GREAT WEST QUARTER: Until 17:00 on Tuesday 04 March, route 235 is starting and ending journeys at the stops 'Brentford High Street/Market Place' due to barrier repair works. Buses are not serving the stops Great West Quarter, New Road, Albany Road, Goat Wharf and Brentford County Court.",N/A,
2025-03-04 11:46:25,236,Special Service,"NEWINGTON GREEN, N1: From 08:00 Monday 3 March until 18:00 Sunday 6 April, ROUTE 236 is on diversion towards Finsbury Park via Mildmay Park, Dove Road and Newington Green Road due to borough works at Newington Green. No bus stops will be missed by the diversion. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,237,Good Service,No Delay,N/A,
2025-03-04 11:46:25,238,Good Service,No Delay,N/A,
2025-03-04 11:46:25,24,Special Service,"VICTORIA STREET, SW1H: Routes 11 24 26 148 N11 N26 N44 N136 are on diversion northbound towards Parliament Square from 00:01 on Monday 17 March until 23:59 on Sunday 08 June due to gas works. Buses are diverted via Artillery Row, Horseferry Road, Marsham Street, Great Peter Street and Abingdon Street, missing the stops St James's Park Station 'SC' and Westminster Abbey 'S' and 'R'.",N/A,
2025-03-04 11:46:25,24,Special Service,WESTMINSTER AREA: Route 24 is operating in two sections between approximately 10:00 and 15:00 on Tuesday 04 March due to a demonstration. There is a service between Hampstead Heath and Tottenham Court Road and a service between Pimlico and Victoria. No service between Tottenham Court Road and Victoria.,N/A,
2025-03-04 11:46:25,240,Good Service,No Delay,N/A,
2025-03-04 11:46:25,241,Good Service,No Delay,N/A,
2025-03-04 11:46:25,242,Special Service,"POWERSCROFT ROAD: Routes 242 and N242 towards Dalston are on diversion from Millfields Road to Hackney Baths via Chatsworth Road, Lea Bridge Road and Lower Clapton Road due to Thames Water works. Buses are not serving the stops Chatsworth Road, Median Road and Lower Clapton Road.",N/A,
2025-03-04 11:46:25,242,Special Service,"MEDIAN ROAD, E5: From 07:00 on Monday 10 March February until 17:00 on Friday 11 April at 17:00, ROUTES 242 N242, towards Aldgate or Holborn, are on diversion via Chatsworth Road, Lea Bridge Road and Lower Clapton Road due to urban realm works. Stops from 'Chatsworth Road' to 'Lower Clapton Road' (Y) are not being served. Please allow extra time for your journey.",N/A,
2025-03-04 11:46:25,243,Good Service,No Delay,N/A,
2025-03-04 11:46:25,244,Good Service,No Delay,N/A,
2025-03-04 11:46:25,245,Good Service,No Delay,N/A,
2025-03-04 11:46:25,246,Good Service,No Delay,N/A,
2025-03-04 11:46:25,247,Good Service,No Delay,N/A,
2025-03-04 11:46:25,248,Good Service,No Delay,N/A,
2025-03-04 11:46:25,249,Special Service,"ANERLEY ROAD: Until 17:00 Wednesday 5 March, routes 249 and 432 are starting and ending journeys at Crystal Palace, Church Road/Westow Hill due to a burst water main. There is NO SERVICE from Crystal Palace, Westow Hill to Anerley Station and there is NO SERVICE from Anerley Station to Anerley Hill/Crystal Palace.",N/A,
2025-03-04 11:46:25,249,Special Service,STREATHAM HIGH ROAD: Routes 249 and G1 are on diversion via Ambleside Avenue due to roadworks. Buses are not serving the stops St Leonards Church (Stop SK) and Streatham/St Leonards Church (Stop SL).,N/A,
2025-03-04 11:46:25,25,Good Service,No Delay,N/A,
2025-03-04 11:46:25,250,Good Service,No Delay,N/A,
2025-03-04 11:46:25,251,Good Service,No Delay,N/A,
2025-03-04 11:46:25,252,Special Service,"MAWNEY ROAD, RM7: From 08:00 on Monday 24 February until 18:00 on Friday 7 March, ROUTES 252 and 651 are on diversion via St Edwards Way, North Street Roundabout and Eastern Avenue due to carriageway maintenance taking place on Mawney Road. Towards Collier Row and Chase Cross, bus stops from 'Olive Street' (K) to 'Oak Street' (R) will not be served. Towards Hornchurch and Romford, bus stops from 'Oak Street' (F) to 'North Street' (C) will not be served. Please allow extra time for your",N/A,
2025-03-04 11:46:25,253,Good Service,No Delay,N/A,
2025-03-04 11:46:25,254,Good Service,No Delay,N/A,
2025-03-04 11:46:25,255,Good Service,No Delay,N/A,
2025-03-04 11:46:25,256,Good Service,No Delay,N/A,
2025-03-04 11:46:25,257,Good Service,No Delay,N/A,
2025-03-04 11:46:25,258,Good Service,No Delay,N/A,
2025-03-04 11:46:25,259,Good Service,No Delay,N/A,
2025-03-04 11:46:25,26,Special Service,"STRAND, WC2A: from 08:00 Monday 3 March until 17:00 Friday 28 March, ROUTES 15 26 76 341 N15 N21 N26 N89 N199 N550 N551 towards Blackwall, Hackney, Tottenham, Romford, Bexleyheath, Chingford, Erith, St Mary Cray, Canning Town and Gallions Reach are on diversion via Aldwych East Arm due to gas works at Strand Bus Gate. Bus stops 'The Royal Courts of Justice' (L) (M) will not be served.",N/A,
2025-03-04 11:46:25,26,Special Service,"VICTORIA STREET, SW1H: Routes 11 24 26 148 N11 N26 N44 N136 are on diversion northbound towards Parliament Square from 00:01 on Monday 17 March until 23:59 on Sunday 08 June due to gas works. Buses are diverted via Artillery Row, Horseferry Road, Marsham Street, Great Peter Street and Abingdon Street, missing the stops St James's Park Station 'SC' and Westminster Abbey 'S' and 'R'.",N/A,
2025-03-04 11:46:25,26,Special Service,"WESTMINSTER AREA: Route 26 is on diversion between approximately 10:00 and 16:00 on Tuesday 04 March due to a demonstration. Buses are starting and terminating at Aldwych, with no service between Strand and Victoria.",N/A,
2025-03-04 11:46:25,260,Good Service,No Delay,N/A,
2025-03-04 11:46:25,261,Good Service,No Delay,N/A,
2025-03-04 11:46:25,262,Good Service,No Delay,N/A,
2025-03-04 11:46:25,263,Good Service,No Delay,N/A,
2025-03-04 11:46:25,264,Good Service,No Delay,N/A,
2025-03-04 11:46:25,265,Good Service,No Delay,N/A,
2025-03-04 11:46:25,266,Good Service,No Delay,N/A,
2025-03-04 11:46:25,267,Good Service,No Delay,N/A,
2025-03-04 11:46:25,268,Good Service,No Delay,N/A,
2025-03-04 11:46:25,269,Good Service,No Delay,N/A,
2025-03-04 11:46:25,27,Special Service,"KENSINGTON HIGH STREET, W8: Routes 27 28 328 N27 N28 N31 are on diversion eastbound due to emergency works. Buses are diverted via Holland Road, Holland Park Avenue, and Notting Hill Gate, missing the stops from Holland Road to Notting Hill Gate Station. Route 328 is missing the stops from Phillimore Gardens to Notting Hill Gate Station.",N/A,
2025-03-04 11:46:25,270,Good Service,No Delay,N/A,
2025-03-04 11:46:25,272,Good Service,No Delay,N/A,
2025-03-04 11:46:25,273,Good Service,No Delay,N/A,
2025-03-04 11:46:25,274,Good Service,No Delay,N/A,
2025-03-04 11:46:25,275,Special Service,"BROADMEAD ROAD, WOODFORD: Until the end of June 2025, route 275 is on diversion between Chingford Lane and St Barnabas Road in both directions via Woodford Green High Road, Woodford New Road, North Circular Road, Chigwell Road and Broadmead Road due to bridge repair works. Buses are missing the stops Woodford Green/Broadmead Road, Woodford Green High Road, Grosvenor Gardens, Vernon Avenue and St Barnabas Road.",N/A,
2025-03-04 11:46:25,276,Special Service,"ORDNANCE ROAD: Until 23:00 Monday 10 March, route 276 towards Newham Hospital is on diversion from Manor Road/Godbold Road to Canning Town, Barking Road via Manor Road due to signal works. Buses are not serving the stops Star Lane Station/Star Primary School, Exning Road and Malmesbury Terrace.",N/A,
2025-03-04 11:46:25,277,Good Service,No Delay,N/A,
2025-03-04 11:46:25,278,Good Service,No Delay,N/A,
2025-03-04 11:46:25,279,Good Service,No Delay,N/A,
2025-03-04 11:46:25,28,Special Service,"KENSINGTON HIGH STREET, W8: Routes 27 28 328 N27 N28 N31 are on diversion eastbound due to emergency works. Buses are diverted via Holland Road, Holland Park Avenue, and Notting Hill Gate, missing the stops from Holland Road to Notting Hill Gate Station. Route 328 is missing the stops from Phillimore Gardens to Notting Hill Gate Station.",N/A,
2025-03-04 11:46:25,280,Good Service,No Delay,N/A,
2025-03-04 11:46:25,281,Good Service,No Delay,N/A,
2025-03-04 11:46:25,282,Good Service,No Delay,N/A,
